coid,year_q,K_avg,D_avg,K_minus_D_avg
2642,2021Q4,33.48946368607272,33.39399211524769,0.09547157082502622
2642,2022Q1,37.079571421347524,35.33105398522332,1.748517436124203
2642,2022Q2,31.43051422735473,33.32690123271413,-1.8963870053593972
2642,2022Q3,40.7867226266127,40.74748569322106,0.039236933391642026
2642,2022Q4,47.83257755542596,47.61811312350577,0.2144644319201845
2642,2023Q1,34.00831126985752,33.04500840542749,0.9633028644300339
2642,2023Q2,40.67198901756247,41.79472301726825,-1.1227339997057797
2642,2023Q3,33.9684930075195,34.103730017067576,-0.13523700954807794
2642,2023Q4,39.97548183209974,39.89581668873733,0.07966514336241204
2642,2024Q1,20.59900595627565,20.808819300902012,-0.2098133446263617
2642,2024Q2,41.19420939781555,40.67085969915255,0.5233496986629973
2642,2024Q3,44.28964746241831,43.04524208862939,1.244405373788922
2642,2024Q4,36.44089869454255,36.804746903461165,-0.36384820891861835
2642,2025Q1,33.87175451530059,35.028521916270506,-1.156767400969919
2642,2025Q2,39.56273414927286,39.05311658745509,0.5096175618177767
2642,2025Q3,49.82526233985727,49.724031345803546,0.10123099405372216
2642,2025Q4,30.120382205609946,30.78935693003776,-0.6689747244278124
2645,2022Q1,40.11893251937189,36.2334036625107,3.8855288568611854
2645,2022Q2,50.004389074665525,50.856286981828376,-0.8518979071628507
2645,2022Q3,63.81870036396758,64.09094891659922,-0.2722485526316376
2645,2022Q4,54.253434134872165,54.071131242088065,0.18230289278410083
2645,2023Q1,59.01291686692351,57.8725251446905,1.1403917222330122
2645,2023Q2,52.93602463177753,53.763815295988174,-0.8277906642106458
2645,2023Q3,41.51767266537845,42.86038516547974,-1.3427125001012925
2645,2023Q4,44.95487814229785,44.61708344617253,0.33779469612532154
2645,2024Q1,44.508470136432585,43.49495416657563,1.0135159698569538
2645,2024Q2,46.01529043579143,45.86113711119814,0.15415332459328823
2645,2024Q3,42.330761383147255,42.16928114340797,0.1614802397392836
2645,2024Q4,44.0893672155425,44.246035842899275,-0.15666862735677256
2645,2025Q1,50.607503011464026,51.32151891796584,-0.7140159065018139
2645,2025Q2,51.46725575343771,52.16949927134385,-0.7022435179061404
2645,2025Q3,56.813022767303515,57.09298395579463,-0.2799611884911144
2645,2025Q4,29.74213233928753,28.193738036391284,1.548394302896245
2646,2022Q3,,,
2646,2022Q4,51.0600865629823,50.90881851607147,0.15126804691082896
2646,2023Q1,45.45108490874548,45.543526210877566,-0.09244130213208734
2646,2023Q2,44.21669252228692,44.66852290984567,-0.4518303875587506
2646,2023Q3,26.845039043758003,27.23192876116534,-0.38688971740733535
2646,2023Q4,47.065440815178306,46.88852612082041,0.17691469435789742
2646,2024Q1,41.31746856564506,40.669160234418825,0.6483083312262323
2646,2024Q2,56.72611088266563,56.492678180727175,0.23343270193845456
2646,2024Q3,47.446129110497864,46.849888731707544,0.5962403787903199
2646,2024Q4,42.51384474177183,43.40641005285952,-0.8925653110876937
2646,2025Q1,35.0337581962902,35.35645651832194,-0.32269832203174076
2646,2025Q2,41.19091338265403,39.90784606959609,1.2830673130579413
2646,2025Q3,40.855519793355256,41.2863448330474,-0.43082503969214514
2646,2025Q4,36.594755227183214,35.40551723217573,1.1892379950074812
2701,2020Q1,37.84587190947115,37.46924626415839,0.3766256453127568
2701,2020Q2,63.92221418505504,63.5356040853551,0.38661009969994353
2701,2020Q3,44.917267874863725,45.59980299312013,-0.6825351182564035
2701,2020Q4,55.23970032263444,54.61243846481958,0.6272618578148581
2701,2021Q1,37.06570066890629,38.21408787202883,-1.1483872031225388
2701,2021Q2,61.34450877887068,61.62284349562953,-0.2783347167588488
2701,2021Q3,35.42764718257142,34.662259814538196,0.7653873680332239
2701,2021Q4,61.382855515663685,61.00427491195682,0.3785806037068653
2701,2022Q1,46.843683222588595,48.0889898702783,-1.2453066476897021
2701,2022Q2,44.874213265114314,44.4299090555942,0.4443042095201122
2701,2022Q3,54.23356251242738,54.742615189737876,-0.5090526773104926
2701,2022Q4,53.97729235126791,53.464452243217934,0.5128401080499785
2701,2023Q1,53.193826629752586,54.82111874388764,-1.6272921141350523
2701,2023Q2,48.39563923148691,49.001629857899005,-0.605990626412094
2701,2023Q3,31.97597270320565,31.415998011778804,0.5599746914268451
2701,2023Q4,43.626186360484574,43.32446170773943,0.3017246527451434
2701,2024Q1,28.717442037635376,29.092833021327408,-0.37539098369203217
2701,2024Q2,52.19640133158233,52.066496658143116,0.12990467343921352
2701,2024Q3,49.781186778138576,49.167635998052596,0.6135507800859799
2701,2024Q4,42.592571969626384,43.23996931371639,-0.6473973440900025
2701,2025Q1,45.05586491026248,44.83761436454558,0.21825054571689861
2701,2025Q2,44.110291066050884,43.629204014018576,0.48108705203230784
2701,2025Q3,48.804196238712144,49.20537139426604,-0.4011751555538936
2701,2025Q4,48.48823189436354,47.367009777631736,1.1212221167318006
2702,2020Q1,32.88281522831373,33.93755878661313,-1.0547435582993998
2702,2020Q2,60.38283906871653,60.48834019429071,-0.1055011255741789
2702,2020Q3,31.06938162190071,31.334642936544096,-0.26526131464338576
2702,2020Q4,46.73192693803398,46.41966168945263,0.3122652485813475
2702,2021Q1,42.72447968953754,43.059975280694914,-0.3354955911573754
2702,2021Q2,54.594814032096444,54.376549850071044,0.21826418202540054
2702,2021Q3,42.46970991838645,42.134880036158755,0.3348298822276945
2702,2021Q4,49.40364200846104,49.65324120375278,-0.24959919529173646
2702,2022Q1,44.322581195934255,44.53084706701306,-0.20826587107880812
2702,2022Q2,45.897337346168236,45.22989306082944,0.6674442853387959
2702,2022Q3,51.39037830797042,52.453999791878324,-1.0636214839079017
2702,2022Q4,37.129841594905436,37.03838354065622,0.09145805424921605
2702,2023Q1,43.48779480374901,43.57018427931534,-0.08238947556633036
2702,2023Q2,43.143083812084846,42.56522382796559,0.5778599841192573
2702,2023Q3,24.227558505564016,24.78227888771969,-0.5547203821556757
2702,2023Q4,37.936218141913336,37.52903345844034,0.4071846834729982
2702,2024Q1,28.159115331154588,28.201748223682696,-0.042632892528107647
2702,2024Q2,39.17917331964484,40.01315319225296,-0.8339798726081185
2702,2024Q3,39.26255502368935,37.57793773825989,1.6846172854294608
2702,2024Q4,34.261796097643945,35.07345232979984,-0.8116562321558973
2702,2025Q1,28.086308681171527,28.356005017194185,-0.2696963360226583
2702,2025Q2,37.030924817013485,35.9615898382017,1.0693349788117885
2702,2025Q3,28.98849706455827,29.85629421211456,-0.8677971475562885
2702,2025Q4,40.64836379014803,39.48680150201413,1.1615622881339007
2704,2020Q1,35.05829696196438,33.733323162173505,1.3249737997908753
2704,2020Q2,64.20220563373887,64.96074534837112,-0.7585397146322492
2704,2020Q3,44.40479125543578,45.21933502425939,-0.8145437688236044
2704,2020Q4,54.308719709358435,53.79368491673307,0.5150347926253644
2704,2021Q1,39.481453995847914,40.275386535049364,-0.7939325392014496
2704,2021Q2,47.955073302605854,48.18328532227152,-0.22821201966566917
2704,2021Q3,40.41117200821338,38.732153314466565,1.6790186937468121
2704,2021Q4,53.71490150733718,53.93133540810498,-0.21643390076779667
2704,2022Q1,57.981542155961684,58.70702247097847,-0.7254803150167888
2704,2022Q2,44.273957238377555,43.70488788382903,0.5690693545485246
2704,2022Q3,39.2838524255645,40.493780244561066,-1.2099278189965688
2704,2022Q4,49.25611702534851,48.332432690411736,0.9236843349367732
2704,2023Q1,49.60440729670195,51.2890350120625,-1.6846277153605485
2704,2023Q2,70.86523024616095,70.66663161981027,0.19859862635067316
2704,2023Q3,38.16128734202738,38.54774819170609,-0.38646084967871275
2704,2023Q4,41.3169077238875,40.73851172328014,0.5783960006073627
2704,2024Q1,50.87167535166079,50.090540243972036,0.7811351076887547
2704,2024Q2,47.72659900857988,48.654239697519884,-0.9276406889400022
2704,2024Q3,41.48126643054257,40.707826304380475,0.7734401261620931
2704,2024Q4,37.6504291083098,38.296553473404806,-0.6461243650950053
2704,2025Q1,41.85229497848962,42.20556602664885,-0.35327104815923605
2704,2025Q2,37.93705094482686,37.001231002543406,0.9358199422834517
2704,2025Q3,49.71843013994836,51.0162079198002,-1.2977777798518417
2704,2025Q4,45.76239847749819,44.73755422043906,1.0248442570591294
2705,2020Q1,45.20924701452299,45.51164259397212,-0.30239557944913287
2705,2020Q2,60.25474458000824,60.516905790612924,-0.2621612106046811
2705,2020Q3,59.325986366817105,58.76067251358376,0.5653138532333415
2705,2020Q4,50.81317868898014,51.6108272027338,-0.7976485137536642
2705,2021Q1,32.33319824746762,32.53985517819393,-0.20665693072631086
2705,2021Q2,44.40491387278357,43.310723438115495,1.0941904346680715
2705,2021Q3,44.77732141573899,44.07585385300331,0.7014675627356795
2705,2021Q4,44.74848318889522,44.756072295691865,-0.007589106796643819
2705,2022Q1,45.95838629852882,46.65882538794322,-0.7004390894143953
2705,2022Q2,36.611484530701716,37.369212367031,-0.7577278363292805
2705,2022Q3,36.6714012376787,36.42853232401453,0.24286891366416796
2705,2022Q4,44.53686556577095,44.52119915738031,0.015666408390643483
2705,2023Q1,47.626583655485696,47.45900399290281,0.16757966258288803
2705,2023Q2,55.14478826062242,54.63182538119247,0.5129628794299492
2705,2023Q3,18.586867453039577,19.325305950203095,-0.7384384971635178
2705,2023Q4,45.08349572305039,44.531184891195785,0.552310831854605
2705,2024Q1,37.73194436655581,37.275915200955225,0.45602916560058304
2705,2024Q2,46.04983973618032,47.10121673984838,-1.0513770036680654
2705,2024Q3,37.87001670298405,38.344699035606666,-0.4746823326226135
2705,2024Q4,43.52063991275214,43.72189414052847,-0.20125422777633162
2705,2025Q1,41.81351860142412,40.71577047532099,1.0977481261031343
2705,2025Q2,54.71848614138819,55.265795875654234,-0.5473097342660438
2705,2025Q3,41.67713626740751,41.862594208314995,-0.18545794090748302
2705,2025Q4,34.818583448330465,34.0924956231291,0.7260878252013612
2706,2020Q1,33.72567324916874,34.12431406786771,-0.39864081869896495
2706,2020Q2,60.89991226623691,60.189169205411126,0.7107430608257843
2706,2020Q3,44.63038602275283,45.519412731470055,-0.8890267087172248
2706,2020Q4,60.569552884825875,59.723955475975494,0.8455974088503808
2706,2021Q1,46.67458488499057,47.95334455172993,-1.2787596667393544
2706,2021Q2,56.913767932671405,57.31750045192027,-0.40373251924886233
2706,2021Q3,36.965900207217096,35.99206746240324,0.9738327448138548
2706,2021Q4,49.60111951953837,49.65024605236815,-0.04912653282978141
2706,2022Q1,42.36068278437966,43.054795509328486,-0.6941127249488233
2706,2022Q2,44.005419378975745,43.666374552367834,0.33904482660791047
2706,2022Q3,51.97556812084689,52.256807676896415,-0.28123955604952755
2706,2022Q4,46.732928019384005,46.70657277975889,0.026355239625111437
2706,2023Q1,52.46282664649144,52.286236979556,0.17658966693544187
2706,2023Q2,59.301516998673065,60.390197862917255,-1.0886808642441892
2706,2023Q3,26.097776143128367,25.685344898846093,0.4124312442822742
2706,2023Q4,47.79308953853767,47.36341286269711,0.429676675840561
2706,2024Q1,36.18476196076439,36.64475327728173,-0.45999131651733904
2706,2024Q2,48.60108057831191,49.40100523533902,-0.7999246570271126
2706,2024Q3,47.523569686243825,45.62954994274673,1.894019743497097
2706,2024Q4,34.63362034511069,35.26691730826703,-0.6332969631563401
2706,2025Q1,48.86528540131095,49.368594185985955,-0.5033087846750064
2706,2025Q2,37.13013834526851,36.78465580869358,0.34548253657493433
2706,2025Q3,50.29405598748216,50.970458391013615,-0.6764024035314549
2706,2025Q4,40.192292856160535,39.748787522004164,0.44350533415637017
2707,2020Q1,34.024029741593964,33.73153334207591,0.2924963995180505
2707,2020Q2,63.10950153223028,63.59718826121289,-0.48768672898260945
2707,2020Q3,38.268010437671954,37.81247135358423,0.45553908408772514
2707,2020Q4,44.05256769580314,44.11330869818434,-0.060741002381199394
2707,2021Q1,54.802502308264714,54.68624256524668,0.1162597430180341
2707,2021Q2,43.86314839420518,43.58955986204467,0.2735885321605096
2707,2021Q3,48.403640585286475,47.492117861255664,0.9115227240308101
2707,2021Q4,50.238042191342835,50.30643422302228,-0.06839203167944419
2707,2022Q1,49.5169373306943,49.48942893603312,0.027508394661175828
2707,2022Q2,47.85475237528452,48.26895943762445,-0.41420706233993343
2707,2022Q3,53.19628501932871,52.92515813943562,0.2711268798930959
2707,2022Q4,53.296718688497855,53.828787833238096,-0.532069144740241
2707,2023Q1,47.870548425833924,47.414374581636125,0.4561738441977994
2707,2023Q2,43.67672170394287,44.92555748455463,-1.2488357806117634
2707,2023Q3,21.678964641456588,21.285899084564495,0.3930655568920933
2707,2023Q4,45.718616272795266,45.16138083240522,0.5572354403900448
2707,2024Q1,52.555935548868604,52.18954427570801,0.3663912731605947
2707,2024Q2,44.084799542348804,45.672445684037356,-1.587646141688552
2707,2024Q3,49.48900986278034,47.6791567783421,1.8098530844382452
2707,2024Q4,37.19489898165013,38.12487189861811,-0.9299729169679836
2707,2025Q1,60.97445418308665,59.847523359732364,1.1269308233542858
2707,2025Q2,41.56601442451205,41.98988933815311,-0.42387491364106467
2707,2025Q3,56.233197641826514,56.34026923390953,-0.10707159208301675
2707,2025Q4,33.933918307214554,33.80744458778107,0.12647371943348418
2712,2020Q1,33.29924961745629,34.0754215469313,-0.7761719294750122
2712,2020Q2,58.79952681561572,59.133390548781044,-0.33386373316532314
2712,2020Q3,52.04701486362806,50.67398545984882,1.3730294037792348
2712,2020Q4,58.11579733638868,58.57102089701853,-0.4552235606298467
2712,2021Q1,31.473515410654358,31.992471190193793,-0.5189557795394357
2712,2021Q2,49.41523515117876,48.51882057358772,0.8964145775910453
2712,2021Q3,46.91330521798222,47.170652858980574,-0.25734764099835417
2712,2021Q4,67.6390297215601,67.19106385400347,0.4479658675566327
2712,2022Q1,43.81298162366174,45.073877112269905,-1.2608954886081634
2712,2022Q2,45.099524670931565,44.92950123883569,0.17002343209587423
2712,2022Q3,43.90221575077666,44.59553808923405,-0.693322338457385
2712,2022Q4,43.79148089167087,44.08637983210064,-0.2948989404297677
2712,2023Q1,47.39919675604729,46.87642612373484,0.5227706323124508
2712,2023Q2,45.80030985564624,46.0408900343942,-0.24058017874796178
2712,2023Q3,31.303858229498026,29.892780188263025,1.411078041235001
2712,2023Q4,44.44819012609754,45.07952029046751,-0.6313301643699631
2712,2024Q1,31.286354808176586,31.729208933185138,-0.4428541250085516
2712,2024Q2,40.432447457277505,39.385914894604696,1.0465325626728088
2712,2024Q3,41.631886518208645,41.290426118468076,0.3414603997405692
2712,2024Q4,56.669611317311784,56.33100044966124,0.3386108676505444
2712,2025Q1,34.87611298515959,37.3943185914001,-2.518205606240514
2712,2025Q2,52.78565009211678,51.483481133876914,1.302168958239868
2712,2025Q3,46.95420339722736,47.93428499315739,-0.9800815959300309
2712,2025Q4,38.63977455378724,37.196977752582555,1.4427968012046861
2722,2020Q1,46.11297916654828,46.17987775723021,-0.06689859068193016
2722,2020Q2,65.04528430105039,64.34294779852897,0.702336502521419
2722,2020Q3,34.53740234934961,35.625787640787344,-1.0883852914377314
2722,2020Q4,36.88775020646819,36.08072248258521,0.8070277238829817
2722,2021Q1,40.695584381683304,41.884737604790004,-1.1891532231067004
2722,2021Q2,52.83273778495511,52.8273292432389,0.005408541716207083
2722,2021Q3,43.072767991289226,42.706511080183304,0.3662569111059213
2722,2021Q4,39.74443647606404,39.40553017804401,0.3389062980200279
2722,2022Q1,40.617548227204175,42.3849614655254,-1.7674132383212253
2722,2022Q2,37.81941928448663,37.01168350037436,0.8077357841122677
2722,2022Q3,36.16988466968246,37.14886883257018,-0.9789841628877198
2722,2022Q4,39.57369484337387,39.617545451286844,-0.04385060791297235
2722,2023Q1,51.051517787749766,50.17332655307954,0.8781912346702256
2722,2023Q2,54.81161324930421,54.04109502593994,0.7705182233642702
2722,2023Q3,18.09570481193199,19.62348822079507,-1.5277834088630797
2722,2023Q4,43.2356745868409,42.652232890756565,0.5834416960843356
2722,2024Q1,34.362980164036216,34.816546835153055,-0.4535666711168389
2722,2024Q2,43.498593534838754,44.29955828839068,-0.8009647535519235
2722,2024Q3,31.10902041757401,29.501903654831054,1.6071167627429546
2722,2024Q4,40.78038214667999,41.078554637028866,-0.2981724903488754
2722,2025Q1,39.83109646848158,40.71461665989147,-0.883520191409886
2722,2025Q2,45.0417203416472,43.832532971543856,1.2091873701033435
2722,2025Q3,36.990458538200876,38.76704064478393,-1.7765821065830565
2722,2025Q4,28.700618996247172,28.483076297746553,0.21754269850061903
2723,2020Q1,39.25554390899496,38.92576480971911,0.3297790992758465
2723,2020Q2,63.37340798851245,64.47650878870776,-1.103100800195314
2723,2020Q3,45.18135749719457,45.06681448538312,0.11454301181144899
2723,2020Q4,53.25665021074748,53.47164665657419,-0.2149964458267064
2723,2021Q1,53.96779821330595,52.14085290154813,1.826945311757818
2723,2021Q2,55.68313577789279,56.91448994440037,-1.231354166507586
2723,2021Q3,33.82327787797177,33.22440111356582,0.5988767644059507
2723,2021Q4,31.328167945559922,31.4834501857122,-0.1552822401522782
2723,2022Q1,39.763558889672815,40.37391067473195,-0.6103517850591373
2723,2022Q2,56.613167995346004,54.76846696872918,1.844701026616825
2723,2022Q3,51.72208653244736,52.76639930012331,-1.0443127676759474
2723,2022Q4,52.750488093861335,52.393214296905725,0.3572737969556101
2723,2023Q1,46.213122816649424,47.25882945718628,-1.0457066405368565
2723,2023Q2,46.255677418895935,46.83437471800415,-0.5786972991082138
2723,2023Q3,21.348552963744336,21.558635763412067,-0.21008279966773102
2723,2023Q4,33.27012765735114,32.30189415060429,0.9682335067468486
2723,2024Q1,41.52113968718651,41.644408484989995,-0.12326879780348321
2723,2024Q2,45.49137899921603,46.9095530356017,-1.4181740363856647
2723,2024Q3,49.54957364563335,47.79981638569953,1.7497572599338227
2723,2024Q4,52.569957978329185,53.51504367183707,-0.9450856935078846
2723,2025Q1,47.92447457347719,48.021732639847116,-0.09725806636992473
2723,2025Q2,39.80382297186496,39.69251026277534,0.1113127090896171
2723,2025Q3,31.71091453891772,32.20366717897289,-0.4927526400551727
2723,2025Q4,36.497047968930005,34.556835566324715,1.9402124026052903
2727,2020Q1,35.98978694119547,35.04780280320344,0.94198413799203
2727,2020Q2,67.23901444518228,67.59778917552507,-0.3587747303427875
2727,2020Q3,47.49616001224017,47.742057010936946,-0.24589699869677872
2727,2020Q4,56.90138313892825,56.92757181010997,-0.026188671181714085
2727,2021Q1,56.045037180903414,55.875265976805785,0.16977120409762847
2727,2021Q2,49.57284500822472,49.63651252459237,-0.06366751636765144
2727,2021Q3,50.26619173103736,49.1446868783856,1.1215048526517606
2727,2021Q4,41.129098724420466,41.251435931840355,-0.12233720741988918
2727,2022Q1,45.00644407030742,45.292758578359134,-0.2863145080517171
2727,2022Q2,45.764954405504156,45.64796608734469,0.1169883181594642
2727,2022Q3,56.53856091479814,56.12375784502297,0.4148030697751679
2727,2022Q4,52.77003623586969,52.999315910175724,-0.22927967430603502
2727,2023Q1,73.2415722388419,72.58780250121514,0.6537697376267602
2727,2023Q2,44.51603255748254,46.62611927168915,-2.1100867142066093
2727,2023Q3,35.93764105449713,35.10764967956578,0.8299913749313461
2727,2023Q4,40.765686320381604,40.4244718060273,0.3412145143543057
2727,2024Q1,41.655390046504635,42.64362327256456,-0.9882332260599256
2727,2024Q2,48.2332382957588,48.109116384083286,0.12412191167551612
2727,2024Q3,51.97098380634634,51.1596515865314,0.8113322198149362
2727,2024Q4,61.23372749969013,61.62324122447178,-0.3895137247816507
2727,2025Q1,49.82918391210803,49.76541855918805,0.06376535291997953
2727,2025Q2,58.69075091462086,57.8146360146144,0.8761149000064563
2727,2025Q3,41.907679469271926,42.77119959639942,-0.8635201271274937
2727,2025Q4,35.854175047945255,34.703361062559495,1.15081398538576
2731,2020Q1,38.0193214001714,39.357591912960174,-1.3382705127887746
2731,2020Q2,64.52358964902893,64.77261342677309,-0.2490237777441564
2731,2020Q3,36.42561668183253,36.49587149284035,-0.07025481100782116
2731,2020Q4,46.77491414773487,46.462786932696915,0.31212721503795393
2731,2021Q1,51.51725124582277,52.84773770998445,-1.3304864641616803
2731,2021Q2,43.36358069157574,42.866353023890326,0.49722766768541504
2731,2021Q3,37.613274857528424,36.9295537878553,0.6837210696731262
2731,2021Q4,46.091905100201224,46.270722247435245,-0.17881714723402098
2731,2022Q1,47.89986041858888,48.137417863974,-0.23755744538512147
2731,2022Q2,38.0456188563086,38.7030635808214,-0.6574447245127999
2731,2022Q3,38.64233215434554,37.508171435061776,1.1341607192837628
2731,2022Q4,47.11854260965856,47.3780929590961,-0.2595503494375393
2731,2023Q1,54.03740996191596,52.415723386926075,1.6216865749898872
2731,2023Q2,53.76893283057294,55.59836517098322,-1.8294323404102784
2731,2023Q3,28.74508607735903,29.00366454199254,-0.25857846463350853
2731,2023Q4,45.046550826833545,44.61809644465586,0.4284543821776836
2731,2024Q1,41.64171412946344,41.254187381222344,0.38752674824109334
2731,2024Q2,47.67762779353347,48.68908351271084,-1.0114557191773699
2731,2024Q3,42.51040582836584,41.969300907035624,0.5411049213302164
2731,2024Q4,44.8690305875248,44.43510767502034,0.4339229125044568
2731,2025Q1,48.57371970113198,49.47791986028654,-0.9042001591545628
2731,2025Q2,61.777583743482275,61.93009675588707,-0.1525130124047962
2731,2025Q3,44.932854544861996,45.67761754175927,-0.744762996897272
2731,2025Q4,46.77311095111251,45.99503108697673,0.7780798641357762
2739,2020Q1,55.02558873396908,55.725509891321245,-0.6999211573521649
2739,2020Q2,65.33338431560905,65.28124960476491,0.05213471084414323
2739,2020Q3,38.807464596878056,39.24199560752881,-0.43453101065075117
2739,2020Q4,45.004063491256865,44.918009181284916,0.0860543099719493
2739,2021Q1,41.08741781929651,41.394763241419,-0.30734542212248783
2739,2021Q2,44.25552037216155,43.20034670141278,1.055173670748765
2739,2021Q3,39.19626560332136,39.29069974669605,-0.09443414337469136
2739,2021Q4,48.98070341769662,49.273387383449155,-0.29268396575253774
2739,2022Q1,41.39202443840798,41.54589887907191,-0.15387444066393385
2739,2022Q2,48.008590455113705,48.300097673000565,-0.29150721788685985
2739,2022Q3,59.07105809242361,57.954588084221776,1.116470008201837
2739,2022Q4,46.30304799913098,46.65806267563765,-0.35501467650666996
2739,2023Q1,56.929613332124475,56.66721995538947,0.2623933767350053
2739,2023Q2,48.73929371292087,49.52577380408056,-0.7864800911596888
2739,2023Q3,16.68474379986363,16.65511335622445,0.029630443639177884
2739,2023Q4,52.62379501449032,52.04903440593909,0.5747606085512302
2739,2024Q1,33.56464114951182,34.828903458876674,-1.2642623093648524
2739,2024Q2,41.8475130250094,41.98455542090774,-0.13704239589834089
2739,2024Q3,44.10207105559635,43.33148873832404,0.7705823172723072
2739,2024Q4,37.9628213204435,38.53265015990337,-0.5698288394598663
2739,2025Q1,37.424710126732194,37.046806981386155,0.3779031453460391
2739,2025Q2,40.39218746831219,39.575607356037416,0.8165801122747709
2739,2025Q3,39.87347465954069,39.625742806361266,0.24773185317942392
2739,2025Q4,31.07347998218632,30.85948615469989,0.21399382748642992
2748,2020Q1,36.8943998317479,37.357836222176196,-0.4634363904282992
2748,2020Q2,65.83626865773218,66.06017913077834,-0.22391047304616052
2748,2020Q3,37.79653833925661,38.11103674915814,-0.3144984099015318
2748,2020Q4,44.46926481057255,43.75976532274959,0.7094994878229599
2748,2021Q1,48.44254152244387,49.920992442311366,-1.4784509198674982
2748,2021Q2,51.979659915009165,51.35152174951753,0.6281381654916345
2748,2021Q3,41.27442226469032,40.533261648460794,0.7411606162295286
2748,2021Q4,43.188567252510985,43.290112150883594,-0.10154489837260883
2748,2022Q1,46.174261115396256,46.95751622720047,-0.7832551118042161
2748,2022Q2,50.21468508151895,50.09465984795977,0.12002523355918271
2748,2022Q3,46.71113009239733,46.91422203176554,-0.2030919393682069
2748,2022Q4,55.41758165651331,55.38044340899039,0.03713824752292538
2748,2023Q1,58.56760548004363,58.19633855231496,0.3712669277286693
2748,2023Q2,41.84678194376289,42.977007807451926,-1.1302258636890343
2748,2023Q3,28.528082644489444,28.070155909608655,0.4579267348807896
2748,2023Q4,40.92463482351531,40.607251114962274,0.317383708553038
2748,2024Q1,31.59547601586528,32.53339245510527,-0.9379164392399915
2748,2024Q2,34.83568307315727,35.12918070472231,-0.29349763156503883
2748,2024Q3,43.004052379916104,41.33214539360839,1.671906986307711
2748,2024Q4,43.496182600800275,44.70728612228792,-1.2111035214876438
2748,2025Q1,39.20612267425467,38.9421565881599,0.2639660860947757
2748,2025Q2,41.47575842044322,40.48263059756804,0.9931278228751808
2748,2025Q3,38.63208609762273,39.57943392620993,-0.9473478285871977
2748,2025Q4,28.533388185145522,28.235999276738386,0.29738890840713594
2753,2020Q3,,,
2753,2020Q4,46.501566267434825,45.88249126906044,0.6190749983743871
2753,2021Q1,49.49230166546695,48.191420239285684,1.3008814261812631
2753,2021Q2,59.85253756814529,60.43346424277421,-0.5809266746289197
2753,2021Q3,40.37872904987557,42.12429410621582,-1.7455650563402543
2753,2021Q4,39.13222119458557,38.46318581129915,0.6690353832864204
2753,2022Q1,42.74365254702367,42.45292936904418,0.2907231779794941
2753,2022Q2,58.39186314264891,57.86627071481777,0.5255924278311355
2753,2022Q3,51.97668763029346,52.14656201515091,-0.16987438485745088
2753,2022Q4,51.16285730151653,51.11021445243894,0.05264284907759276
2753,2023Q1,47.11907118091177,48.358709088068345,-1.2396379071565775
2753,2023Q2,33.47780596113933,34.29892842042522,-0.8211224592858883
2753,2023Q3,31.98477680204551,30.914744480198035,1.0700323218474743
2753,2023Q4,41.20680139151887,41.14375493856154,0.06304645295733025
2753,2024Q1,50.584841262635386,50.086685898656135,0.49815536397925086
2753,2024Q2,47.31667149446373,47.82621151271578,-0.5095400182520464
2753,2024Q3,43.192207715380945,43.75911590810301,-0.5669081927220674
2753,2024Q4,38.79660583120628,38.55572541390629,0.24088041729999077
2753,2025Q1,57.71798580410062,57.59505669601387,0.12292910808675117
2753,2025Q2,49.062396375031526,48.854605199243565,0.20779117578796047
2753,2025Q3,57.015870703077184,57.28853566578136,-0.2726649627041766
2753,2025Q4,40.19125334260386,40.44803177622567,-0.2567784336218111
2762,2024Q1,55.95158138172764,52.41794113166331,3.5336402500643302
2762,2024Q2,30.02658511729001,31.208154971611613,-1.1815698543216016
2762,2024Q3,45.22545827733479,43.71887088752803,1.5065873898067608
2762,2024Q4,50.92806913063603,51.348776552368435,-0.42070742173240205
2762,2025Q1,36.80568192370724,37.211525295369306,-0.4058433716620655
2762,2025Q2,43.55848925254065,43.6450998699576,-0.08661061741694454
2762,2025Q3,42.115569327655784,42.643224508418164,-0.5276551807623804
2762,2025Q4,44.403739166333665,43.65551563880042,0.7482235275332414
2801,2020Q1,53.231809583509744,53.89896683797009,-0.6671572544603492
2801,2020Q2,45.73288707114103,46.09879245382345,-0.36590538268242057
2801,2020Q3,46.60123330726712,46.43865479225637,0.16257851501075038
2801,2020Q4,55.50204756170321,54.76991219301837,0.7321353686848369
2801,2021Q1,54.47810356981841,55.23675509759808,-0.7586515277796693
2801,2021Q2,49.180819169963534,49.891062514712274,-0.71024334474874
2801,2021Q3,70.64530996845833,70.47117660724471,0.17413336121362022
2801,2021Q4,57.73068860865748,57.12303182442631,0.6076567842311675
2801,2022Q1,66.42699419493673,66.39132432401821,0.03566987091851104
2801,2022Q2,41.704008733085196,42.586989311197016,-0.8829805781118196
2801,2022Q3,53.13008880740182,53.92217857076427,-0.7920897633624477
2801,2022Q4,58.631345718189955,58.51609639810956,0.11524932008039457
2801,2023Q1,56.52956587491814,55.309791205981476,1.2197746689366653
2801,2023Q2,70.14074598894344,70.93580495401935,-0.7950589650759099
2801,2023Q3,46.8414336434466,47.45547157564806,-0.6140379322014624
2801,2023Q4,53.430863848603494,52.59531309862548,0.8355507499780117
2801,2024Q1,58.673268123161236,59.46229479962668,-0.789026676465447
2801,2024Q2,45.78926643520157,45.947680082795756,-0.15841364759418752
